Open Time,Open,High,Low,Close,Volume,Close Time,Quote Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,zero
1693587600000,1625.80000000,1626.34000000,1602.33000000,1606.34000000,53565.86040000,1693591199999,86401206.53485500,47626,27477.92740000,44323397.37069000,0
1693591200000,1606.34000000,1628.50000000,1604.74000000,1618.78000000,25127.50620000,1693594799999,40623299.07386100,25495,11878.87660000,19193510.90146200,0
1693594800000,1618.78000000,1619.83000000,1613.33000000,1619.23000000,7406.90610000,1693598399999,11973946.38441200,11005,4028.41220000,6512114.82012200,0
1693598400000,1619.23000000,1638.09000000,1616.24000000,1629.04000000,19362.75700000,1693601999999,31533041.65284200,19415,10133.26720000,16497173.62451000,0
1693602000000,1629.03000000,1632.34000000,1625.10000000,1629.00000000,7104.24340000,1693605599999,11567135.95409300,9895,3261.65720000,5310145.02138200,0
1693605600000,1629.00000000,1629.99000000,1625.89000000,1626.69000000,3278.42920000,1693609199999,5336486.55075000,7196,1319.89910000,2148434.83896900,0
1693609200000,1626.68000000,1631.78000000,1626.10000000,1629.12000000,3870.66420000,1693612799999,6306104.17906200,7511,2037.66000000,3320014.93549500,0
1693612800000,1629.13000000,1634.42000000,1628.03000000,1630.01000000,4778.38300000,1693616399999,7792838.42773400,8069,2685.80700000,4379735.82899000,0
1693616400000,1630.02000000,1632.13000000,1628.51000000,1629.45000000,4644.03380000,1693619999999,7570585.49682100,7557,2463.16130000,4015497.81629000,0
1693620000000,1629.45000000,1632.99000000,1628.68000000,1629.44000000,6838.55700000,1693623599999,11150769.78768100,8281,2972.78790000,4847364.75503900,0
1693623600000,1629.43000000,1633.18000000,1629.43000000,1632.46000000,3221.36380000,1693627199999,5256290.86289300,6599,2096.14490000,3420285.57426100,0
1693627200000,1632.45000000,1632.98000000,1630.70000000,1632.15000000,3274.51070000,1693630799999,5344355.54006700,6679,1405.62620000,2294161.35738600,0
1693630800000,1632.16000000,1636.56000000,1631.32000000,1633.57000000,5232.17280000,1693634399999,8548171.32554400,8207,2896.02010000,4730601.93021900,0
1693634400000,1633.58000000,1634.90000000,1630.31000000,1630.68000000,3140.70040000,1693637999999,5125743.53748500,7286,1528.85590000,2494935.67036400,0
1693638000000,1630.69000000,1632.38000000,1630.22000000,1631.70000000,2337.08700000,1693641599999,3813179.76561700,6764,1087.72390000,1774690.52965400,0
1693641600000,1631.70000000,1633.04000000,1630.18000000,1631.03000000,3582.02930000,1693645199999,5843214.44247700,8956,1478.27360000,2411401.38210000,0
1693645200000,1631.02000000,1634.91000000,1630.19000000,1633.73000000,4507.17290000,1693648799999,7358920.17695700,9314,2603.01550000,4250310.68279500,0
1693648800000,1633.74000000,1636.52000000,1632.96000000,1634.27000000,3754.46640000,1693652399999,6136109.50407500,9706,1701.76680000,2781495.88548700,0
1693652400000,1634.26000000,1636.95000000,1633.44000000,1634.66000000,4696.73860000,1693655999999,7677850.78082700,11282,2116.37150000,3459760.50132400,0
